residuals,predicted,model,actual
0.0,0.0,RFG (Grid),0.5201655538204703
-0.00154265181678718,0.00154265181678718,RFG (Grid),0.0
-0.002530412815952941,0.002530412815952941,RFG (Grid),0.0
-0.02465204885343058,0.02465204885343058,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.026921988949204955,0.026921988949204955,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.002530412815952941,0.002530412815952941,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.06504684938753298,0.06504684938753298,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.06504684938753298,0.06504684938753298,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.0012057912010490566,0.0012057912010490566,RFG (Grid),0.0
-0.027157740588845413,0.027157740588845413,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.026921988949204955,0.026921988949204955,RFG (Grid),
-0.027157740588845413,0.027157740588845413,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.026921988949204955,0.026921988949204955,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.00011768622671189162,0.00011768622671189162,RFG (Grid),0.0
-0.008410544681862865,0.008410544681862865,RFG (Grid),
-0.01346684218733983,0.01346684218733983,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.027157740588845413,0.027157740588845413,RFG (Grid),
-0.00011768622671189162,0.00011768622671189162,RFG (Grid),
-0.0002174204782154343,0.0002174204782154343,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.00154265181678718,0.00154265181678718,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.48262602818618167,0.03753952563428857,RFG (Grid),0.0
-0.06504684938753298,0.06504684938753298,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.00312743305220685,0.00312743305220685,RFG (Grid),
-0.03226715686779143,0.03226715686779143,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.0008740465370147083,0.0008740465370147083,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.07790754156024433,0.07790754156024433,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.018255076839810803,0.018255076839810803,RFG (Grid),
0.0,0.0,RFG (Grid),
0.48789839695267884,0.03226715686779143,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.00312743305220685,0.00312743305220685,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.00011768622671189162,0.00011768622671189162,RFG (Grid),
0.5066987116331304,0.01346684218733983,RFG (Grid),
-0.03999073185514323,0.03999073185514323,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
-0.009458400254483877,0.009458400254483877,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.026921988949204955,0.026921988949204955,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.02465204885343058,0.02465204885343058,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.003747875498494838,0.003747875498494838,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.00011768622671189162,0.00011768622671189162,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.0011944029404552731,0.0011944029404552731,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.018269748439539643,0.018269748439539643,RFG (Grid),
-0.018281187713234413,0.018281187713234413,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.00011768622671189162,0.00011768622671189162,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.018269748439539643,0.018269748439539643,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.00312743305220685,0.00312743305220685,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.02497112426134045,0.02497112426134045,RFG (Grid),0.4974657443281631
0.0,0.0,RFG (Grid),
-0.009458400254483877,0.009458400254483877,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.00473427625482729,0.00473427625482729,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.3875878283473785,0.026733468562684694,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.01346684218733983,0.01346684218733983,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.026921988949204955,0.026921988949204955,RFG (Grid),0.0
-0.04329772750485434,0.04329772750485434,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.027157740588845413,0.027157740588845413,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.04329772750485434,0.04329772750485434,RFG (Grid),
-0.027157740588845413,0.027157740588845413,RFG (Grid),0.4974657443281631
-0.02945575903527133,0.02945575903527133,RFG (Grid),0.0
-0.01346684218733983,0.01346684218733983,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
-0.00021429164616224003,0.00021429164616224003,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.01346684218733983,0.01346684218733983,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-7.430936483149575e-05,7.430936483149575e-05,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
-0.10417343771715121,0.10417343771715121,RFG (Grid),
0.48789839695267884,0.03226715686779143,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.027157740588845413,0.027157740588845413,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.02945575903527133,0.02945575903527133,RFG (Grid),
-0.027157740588845413,0.027157740588845413,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.0031654556986937415,0.0031654556986937415,RFG (Grid),
0.0,0.0,RFG (Grid),
8.326672684688674e-16,0.49746574432816226,RFG (Grid),
-0.0002896997585816109,0.0002896997585816109,RFG (Grid),
-0.03999073185514323,0.03999073185514323,RFG (Grid),
-0.026921988949204955,0.026921988949204955,RFG (Grid),
-0.0015897700476071514,0.0015897700476071514,RFG (Grid),
-0.050608206125867736,0.050608206125867736,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.08245158662982689,0.08245158662982689,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.002530412815952941,0.002530412815952941,RFG (Grid),
-0.018269748439539643,0.018269748439539643,RFG (Grid),0.0
-0.0012057912010490566,0.0012057912010490566,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.01346684218733983,0.01346684218733983,RFG (Grid),0.0
-0.000255360046178617,0.000255360046178617,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.026921988949204955,0.026921988949204955,RFG (Grid),
0.37433056505491996,0.03999073185514323,RFG (Grid),
-0.06218159509470028,0.06218159509470028,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.05350747010176425,0.05350747010176425,RFG (Grid),0.0
-0.014710994604532436,0.014710994604532436,RFG (Grid),
0.0,0.0,RFG (Grid),0.4143212969100632
-0.026921988949204955,0.026921988949204955,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.009458400254483877,0.009458400254483877,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.014710994604532436,0.014710994604532436,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.016968385845335176,0.016968385845335176,RFG (Grid),0.0
-0.026921988949204955,0.026921988949204955,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),
0.3896692480566326,0.02465204885343058,RFG (Grid),
0.0,0.0,RFG (Grid),
-0.11390478289278905,0.11390478289278905,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
-0.046531020374503296,0.046531020374503296,RFG (Grid),
-0.05350747010176425,0.05350747010176425,RFG (Grid),
-0.026921988949204955,0.026921988949204955,RFG (Grid),
-0.02497112426134045,0.02497112426134045,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
0.0,0.0,RFG (Grid),0.0
-0.024870957864832927,0.024870957864832927,RFG (Grid),0.0
0.36081382680829893,0.05350747010176425,RFG (Grid),0.0
0.0,0.0,RFG (Grid),
-0.018269748439539643,0.018269748439539643,RFG (Grid),0.0
0.0,0.0,RFG (Grid),0.0
-0.002797506356569064,0.002797506356569064,CBR (Grid),0.0
0.0007235145675397042,-0.0007235145675397042,CBR (Grid),
-0.012232913636439474,0.012232913636439474,CBR (Grid),
-0.01275715615416733,0.01275715615416733,CBR (Grid),
-0.01294446310332075,0.01294446310332075,CBR (Grid),
-0.04522576156158917,0.04522576156158917,CBR (Grid),
0.5067798988176668,0.013385655002803441,CBR (Grid),
0.0004008103945308053,-0.0004008103945308053,CBR (Grid),0.0
-0.00042100731732865396,0.00042100731732865396,CBR (Grid),
-0.0003891772008838591,0.0003891772008838591,CBR (Grid),
0.0006151125052457351,-0.0006151125052457351,CBR (Grid),0.0
-0.011867764602351276,0.011867764602351276,CBR (Grid),
0.00029941091622980726,-0.00029941091622980726,CBR (Grid),
-0.0037136197760479356,0.0037136197760479356,CBR (Grid),
-0.002183862678611953,0.002183862678611953,CBR (Grid),
-0.04510721342992125,0.04510721342992125,CBR (Grid),0.0
0.00037446250212975,-0.00037446250212975,CBR (Grid),0.0
0.0004533119212607323,-0.0004533119212607323,CBR (Grid),
6.574608760814837e-05,-6.574608760814837e-05,CBR (Grid),0.4143212969100632
0.00043503169069065983,-0.00043503169069065983,CBR (Grid),
-1.6250165870302508e-05,1.6250165870302508e-05,CBR (Grid),
-0.04998669878368524,0.04998669878368524,CBR (Grid),
-0.05608364776285479,0.05608364776285479,CBR (Grid),
-0.0035917237181807837,0.0035917237181807837,CBR (Grid),
-0.014553691976486583,0.014553691976486583,CBR (Grid),
0.00048483324769394223,-0.00048483324769394223,CBR (Grid),
0.0003283814503195655,-0.0003283814503195655,CBR (Grid),
-0.012841179007330464,0.012841179007330464,CBR (Grid),
-0.006859861711380342,0.006859861711380342,CBR (Grid),0.0
-0.016205353651828257,0.016205353651828257,CBR (Grid),
-0.010124768138371463,0.010124768138371463,CBR (Grid),
-0.002120485312972247,0.002120485312972247,CBR (Grid),0.0
-0.011680342740398282,0.011680342740398282,CBR (Grid),
-0.00021067855596728496,0.00021067855596728496,CBR (Grid),
6.909401380739491e-05,-6.909401380739491e-05,CBR (Grid),
-0.012825914971652837,0.012825914971652837,CBR (Grid),0.0
-0.009453307923730354,0.009453307923730354,CBR (Grid),0.0
-0.011680342740398282,0.011680342740398282,CBR (Grid),
-0.014191285268714042,0.014191285268714042,CBR (Grid),
-0.013385655002803441,0.013385655002803441,CBR (Grid),
0.0004716290189754335,-0.0004716290189754335,CBR (Grid),
-0.01294446310332075,0.01294446310332075,CBR (Grid),0.0
-0.01303784063794243,0.01303784063794243,CBR (Grid),
-0.0003131230451038462,0.0003131230451038462,CBR (Grid),
-0.012265461129334831,0.012265461129334831,CBR (Grid),0.0
-0.0040464724253747066,0.0040464724253747066,CBR (Grid),0.0
-0.006492874494969641,0.006492874494969641,CBR (Grid),
-0.01303784063794243,0.01303784063794243,CBR (Grid),
-0.06964643087174058,0.06964643087174058,CBR (Grid),
0.0076562700937285455,0.48980947423443455,CBR (Grid),
-0.04566695346107186,0.04566695346107186,CBR (Grid),
-0.014191285268714042,0.014191285268714042,CBR (Grid),0.0
-0.0002195450068004888,0.0002195450068004888,CBR (Grid),0.0
0.0006174304370767728,-0.0006174304370767728,CBR (Grid),
-0.007494445386669317,0.007494445386669317,CBR (Grid),0.0
-0.005898207328382223,0.005898207328382223,CBR (Grid),
-0.014307215433975447,0.014307215433975447,CBR (Grid),
0.0008918996162380413,-0.0008918996162380413,CBR (Grid),
0.000247593460964899,-0.000247593460964899,CBR (Grid),0.0
0.000759106994915975,-0.000759106994915975,CBR (Grid),
-0.03360803835517742,0.03360803835517742,CBR (Grid),
-0.04522576156158917,0.04522576156158917,CBR (Grid),
-0.00019889687159481417,0.00019889687159481417,CBR (Grid),
-0.012232913636439474,0.012232913636439474,CBR (Grid),0.0
0.0005310105025255821,-0.0005310105025255821,CBR (Grid),
0.0002753364989465379,-0.0002753364989465379,CBR (Grid),
-0.0480587947086161,0.0480587947086161,CBR (Grid),
-0.0013349838752769391,0.0013349838752769391,CBR (Grid),0.0
-0.016777674726593996,0.016777674726593996,CBR (Grid),
-0.06964643087174058,0.06964643087174058,CBR (Grid),
-0.04510721342992125,0.04510721342992125,CBR (Grid),0.0
-7.05771304533899e-05,7.05771304533899e-05,CBR (Grid),0.0
0.00021044917097163066,-0.00021044917097163066,CBR (Grid),0.0
0.0004955343792096174,-0.0004955343792096174,CBR (Grid),
-0.0018421077759722265,0.0018421077759722265,CBR (Grid),
0.00046099500085038103,-0.00046099500085038103,CBR (Grid),
0.0015317093756088349,-0.0015317093756088349,CBR (Grid),
0.0006397284612567992,-0.0006397284612567992,CBR (Grid),
0.00044771484881177964,-0.00044771484881177964,CBR (Grid),
-0.01303784063794243,0.01303784063794243,CBR (Grid),0.0
-0.013385655002803441,0.013385655002803441,CBR (Grid),0.0
0.026765888928493298,0.4706998553996698,CBR (Grid),0.0
-0.010243316270039375,0.010243316270039375,CBR (Grid),
0.0007677827956261256,-0.0007677827956261256,CBR (Grid),
-0.007843116059543274,0.007843116059543274,CBR (Grid),
0.0009736625317835444,-0.0009736625317835444,CBR (Grid),
-0.00724819537632522,0.00724819537632522,CBR (Grid),0.0
0.00103071350008737,-0.00103071350008737,CBR (Grid),
-0.0035917237181807837,0.0035917237181807837,CBR (Grid),0.0
-0.001114846052594435,0.001114846052594435,CBR (Grid),
-0.012265461129334831,0.012265461129334831,CBR (Grid),
-0.03214721393325215,0.03214721393325215,CBR (Grid),0.0
0.358165873509729,0.056155423400334206,CBR (Grid),
-0.013385655002803441,0.013385655002803441,CBR (Grid),0.0
-0.012080180617307524,0.012080180617307524,CBR (Grid),
0.013646581180604078,0.483819163147559,CBR (Grid),0.0
0.0015068370495990267,-0.0015068370495990267,CBR (Grid),
-7.061783231305727e-05,7.061783231305727e-05,CBR (Grid),
0.00043412756485394777,-0.00043412756485394777,CBR (Grid),
-0.015188272940977854,0.015188272940977854,CBR (Grid),
-0.00020028930827245203,0.00020028930827245203,CBR (Grid),
-0.014553691976486583,0.014553691976486583,CBR (Grid),
-0.00844571680624314,0.00844571680624314,CBR (Grid),
-0.012841179007330464,0.012841179007330464,CBR (Grid),0.0
-0.0016141226197873178,0.0016141226197873178,CBR (Grid),
-0.011937305389532788,0.011937305389532788,CBR (Grid),0.0
0.0003855759111497381,-0.0003855759111497381,CBR (Grid),0.0
-0.011937305389532788,0.011937305389532788,CBR (Grid),
-0.00024606243855804927,0.00024606243855804927,CBR (Grid),
-0.0015790857976606433,0.0015790857976606433,CBR (Grid),0.0
-0.01142878832598566,0.01142878832598566,CBR (Grid),
-0.01294446310332075,0.01294446310332075,CBR (Grid),
-0.01303784063794243,0.01303784063794243,CBR (Grid),0.0
-0.010336693804661056,0.010336693804661056,CBR (Grid),
-0.01303784063794243,0.01303784063794243,CBR (Grid),
0.007998787299019317,0.4894669570291438,CBR (Grid),
-0.06889296040460924,0.06889296040460924,CBR (Grid),
-0.06960846735954507,0.06960846735954507,CBR (Grid),
-0.00012300490651664248,0.00012300490651664248,CBR (Grid),
0.0007023846624111783,-0.0007023846624111783,CBR (Grid),0.0
-0.01303784063794243,0.01303784063794243,CBR (Grid),
-0.0035917237181807837,0.0035917237181807837,CBR (Grid),
0.00034520511582212046,-0.00034520511582212046,CBR (Grid),0.0
-0.01275715615416733,0.01275715615416733,CBR (Grid),
1.3405020850076194e-05,-1.3405020850076194e-05,CBR (Grid),
-0.01275715615416733,0.01275715615416733,CBR (Grid),
0.007998787299019317,0.4894669570291438,CBR (Grid),
-0.011490138435432666,0.011490138435432666,CBR (Grid),
-0.011721773564826597,0.011721773564826597,CBR (Grid),
-0.012265461129334831,0.012265461129334831,CBR (Grid),0.0
-0.012825914971652837,0.012825914971652837,CBR (Grid),
0.0006750841417528346,-0.0006750841417528346,CBR (Grid),
-0.001167187119352514,0.001167187119352514,CBR (Grid),
0.0003666153867001032,-0.0003666153867001032,CBR (Grid),
-0.0030586101785334587,0.0030586101785334587,CBR (Grid),0.0
-0.0032554849066759838,0.0032554849066759838,CBR (Grid),
-0.0037659608428060112,0.0037659608428060112,CBR (Grid),
-0.013622667470284552,0.013622667470284552,CBR (Grid),
-0.01294446310332075,0.01294446310332075,CBR (Grid),
-0.013334150666092056,0.013334150666092056,CBR (Grid),0.0
0.00023003307113772173,-0.00023003307113772173,CBR (Grid),
0.000759106994915975,-0.000759106994915975,CBR (Grid),
-0.010243316270039375,0.010243316270039375,CBR (Grid),
-0.002698178086949006,0.002698178086949006,CBR (Grid),
-0.002189626022199964,0.002189626022199964,CBR (Grid),
-0.06889296040460924,0.06889296040460924,CBR (Grid),0.0
-0.01294446310332075,0.01294446310332075,CBR (Grid),
0.0005756793083358143,-0.0005756793083358143,CBR (Grid),0.0
-0.0003891772008838591,0.0003891772008838591,CBR (Grid),
-0.012825914971652837,0.012825914971652837,CBR (Grid),0.4143212969100632
0.0008903851094201401,-0.0008903851094201401,CBR (Grid),0.0
-0.004117725046769254,0.004117725046769254,CBR (Grid),0.0
0.0007605538660511238,-0.0007605538660511238,CBR (Grid),
-0.04510721342992125,0.04510721342992125,CBR (Grid),0.0
-0.04522576156158917,0.04522576156158917,CBR (Grid),0.0
0.0008903851094201401,-0.0008903851094201401,CBR (Grid),0.0
-0.003800222415030606,0.003800222415030606,CBR (Grid),0.0
-0.0032554849066759838,0.0032554849066759838,CBR (Grid),0.0
-0.00019889687159481417,0.00019889687159481417,CBR (Grid),0.0
-0.0037659608428060112,0.0037659608428060112,CBR (Grid),
0.0003579395859899491,-0.0003579395859899491,CBR (Grid),
-0.012841179007330464,0.012841179007330464,CBR (Grid),
-0.05422533446543822,0.05422533446543822,CBR (Grid),0.0
0.0011353059296420956,-0.0011353059296420956,CBR (Grid),
0.0006202255941212369,-0.0006202255941212369,CBR (Grid),
-0.0020710778905320554,0.0020710778905320554,CBR (Grid),
0.013646581180604078,0.483819163147559,CBR (Grid),0.0
-0.011937305389532788,0.011937305389532788,CBR (Grid),0.0
-0.013655823142653586,0.013655823142653586,CBR (Grid),
0.0006181050130490279,-0.0006181050130490279,CBR (Grid),0.4974657443281631
-0.01620423938354499,0.01620423938354499,CBR (Grid),
-0.01294446310332075,0.01294446310332075,CBR (Grid),
-0.012265461129334831,0.012265461129334831,CBR (Grid),0.0
0.0007287458345249763,-0.0007287458345249763,CBR (Grid),
-0.00039603341930707914,0.00039603341930707914,CBR (Grid),0.0
0.0008903851094201401,-0.0008903851094201401,CBR (Grid),
0.0004396785770230255,-0.0004396785770230255,CBR (Grid),
0.00045913611439146393,-0.00045913611439146393,CBR (Grid),
0.0003579395859899491,-0.0003579395859899491,CBR (Grid),
-0.05435623535680611,0.05435623535680611,CBR (Grid),0.0
-0.013385655002803441,0.013385655002803441,CBR (Grid),
-0.05060162474352893,0.05060162474352893,CBR (Grid),0.0
0.0007294520904518355,-0.0007294520904518355,CBR (Grid),
-0.00208451282016368,0.00208451282016368,CBR (Grid),0.0
-0.0033065893271686277,0.0033065893271686277,CBR (Grid),
0.0004891707761629505,-0.0004891707761629505,CBR (Grid),0.0
-0.01294446310332075,0.01294446310332075,CBR (Grid),
-0.010389034871419131,0.010389034871419131,CBR (Grid),
-0.017234819660835378,0.017234819660835378,CBR (Grid),0.0
-0.05214570722669393,0.05214570722669393,CBR (Grid),0.0
0.00048483324769394223,-0.00048483324769394223,CBR (Grid),
0.00022954785504666897,-0.00022954785504666897,CBR (Grid),0.0
-0.04537148016296892,0.04537148016296892,CBR (Grid),
0.0007549176835151966,-0.0007549176835151966,CBR (Grid),0.0
0.0005310105025255821,-0.0005310105025255821,CBR (Grid),
-0.04510721342992125,0.04510721342992125,CBR (Grid),0.0
-0.00586764715866606,0.00586764715866606,CBR (Grid),
-0.012841179007330464,0.012841179007330464,CBR (Grid),0.0
0.0006973232732931066,-0.0006973232732931066,CBR (Grid),
-0.002326998077641425,0.002326998077641425,CBR (Grid),
-0.011490138435432666,0.011490138435432666,CBR (Grid),
0.0008961484530081547,-0.0008961484530081547,CBR (Grid),
0.5065787545761702,0.013586799244300111,CBR (Grid),0.0
0.00044087538062050416,-0.00044087538062050416,CBR (Grid),
-0.01294446310332075,0.01294446310332075,CBR (Grid),
0.0007621993968735946,-0.0007621993968735946,CBR (Grid),0.0
-0.012825914971652837,0.012825914971652837,CBR (Grid),
-0.013622667470284552,0.013622667470284552,CBR (Grid),
-0.0004531126417930201,0.0004531126417930201,CBR (Grid),0.0
-0.004746401719362078,0.004746401719362078,CBR (Grid),0.0
0.0007267976196203771,-0.0007267976196203771,CBR (Grid),
-0.04566695346107186,0.04566695346107186,CBR (Grid),
-0.0025974930883364347,0.0025974930883364347,CBR (Grid),
-0.014839983354767052,0.014839983354767052,CBR (Grid),0.0
-0.054411780356141644,0.054411780356141644,CBR (Grid),
-0.014076274429242098,0.014076274429242098,CBR (Grid),
-0.014191285268714042,0.014191285268714042,CBR (Grid),
0.0003808968825430026,-0.0003808968825430026,CBR (Grid),
0.003393066606107109,0.494072677722056,CBR (Grid),
3.006716629951403e-05,-3.006716629951403e-05,CBR (Grid),
0.00029894417244330507,-0.00029894417244330507,CBR (Grid),0.0
-0.0006225542290037266,0.0006225542290037266,CBR (Grid),
-0.014541248244705818,0.014541248244705818,CBR (Grid),
-0.012232913636439474,0.012232913636439474,CBR (Grid),
0.0009736625317835444,-0.0009736625317835444,CBR (Grid),
-0.01348138787269778,0.01348138787269778,CBR (Grid),
-0.013938532806939161,0.013938532806939161,CBR (Grid),0.0
-0.010243316270039375,0.010243316270039375,CBR (Grid),0.0
-0.0002672811430167038,0.0002672811430167038,CBR (Grid),
0.00046923906866423726,-0.00046923906866423726,CBR (Grid),
-0.012265461129334831,0.012265461129334831,CBR (Grid),
-0.016777674726593996,0.016777674726593996,CBR (Grid),
0.00045675911731915195,-0.00045675911731915195,CBR (Grid),0.0
-0.054411780356141644,0.054411780356141644,CBR (Grid),
-0.012232913636439474,0.012232913636439474,CBR (Grid),0.0
-0.007855263476990736,0.007855263476990736,CBR (Grid),
0.00043412756485394777,-0.00043412756485394777,CBR (Grid),0.0
0.003165036753131234,0.49430070757503186,CBR (Grid),
-0.033899839150038344,0.033899839150038344,CBR (Grid),
0.0001876421454753037,-0.0001876421454753037,CBR (Grid),0.0
-0.01378672403402147,0.01378672403402147,CBR (Grid),
0.00047092276304857433,-0.00047092276304857433,CBR (Grid),0.0
0.00031338470438915453,-0.00031338470438915453,CBR (Grid),
-0.011721773564826597,0.011721773564826597,CBR (Grid),
-0.014958531486434964,0.014958531486434964,CBR (Grid),0.0
-0.0006142739473942796,0.0006142739473942796,CBR (Grid),
-0.0037102718498486925,0.0037102718498486925,CBR (Grid),
-0.012825914971652837,0.012825914971652837,CBR (Grid),
0.3637196721665343,0.05060162474352893,CBR (Grid),
-0.006576897348132774,0.006576897348132774,CBR (Grid),0.0
0.0004885114445672585,-0.0004885114445672585,CBR (Grid),0.4974657443281631
0.0006174304370767728,-0.0006174304370767728,CBR (Grid),
-0.011907270936381891,0.011907270936381891,CBR (Grid),
-0.013385655002803441,0.013385655002803441,CBR (Grid),
-0.013655823142653586,0.013655823142653586,CBR (Grid),0.0
-0.04537148016296892,0.04537148016296892,CBR (Grid),
-0.012825914971652837,0.012825914971652837,CBR (Grid),0.0
0.0011410692732301102,-0.0011410692732301102,CBR (Grid),0.0
-0.003342457553153072,0.003342457553153072,CBR (Grid),
7.485735739540603e-05,-7.485735739540603e-05,CBR (Grid),
-0.01275715615416733,0.01275715615416733,CBR (Grid),0.0
0.0006708998626989912,-0.0006708998626989912,CBR (Grid),
-0.0017553218462903163,0.0017553218462903163,CBR (Grid),0.0
0.0004716290189754335,-0.0004716290189754335,CBR (Grid),
0.0008896788534932809,-0.0008896788534932809,CBR (Grid),
-0.0003131230451038462,0.0003131230451038462,CBR (Grid),
0.0005446986653898887,-0.0005446986653898887,CBR (Grid),0.0
-0.00037754528858824354,0.00037754528858824354,CBR (Grid),
-0.014618666283585312,0.014618666283585312,CBR (Grid),
-0.04510721342992125,0.04510721342992125,CBR (Grid),
0.0001876421454753037,-0.0001876421454753037,CBR (Grid),0.0
-0.01294446310332075,0.01294446310332075,CBR (Grid),
-0.04522576156158917,0.04522576156158917,CBR (Grid),0.0
-0.0037659608428060112,0.0037659608428060112,CBR (Grid),
-0.0013752160038857653,0.0013752160038857653,CBR (Grid),0.0
-0.01737256128313832,0.01737256128313832,CBR (Grid),
-0.01440518550887622,0.01440518550887622,CBR (Grid),
